measurement_id,measurement_type,o_zone_id,d_zone_id,from_node_id,to_node_id,count,upper_bound_flag
3189,production,239,,,,567.7099999999999,0
3190,production,240,,,,346.2699999999999,0
3191,production,241,,,,1273.7099999999994,0
3192,production,242,,,,373.69,0
3193,production,243,,,,641.0800000000002,0
3194,production,244,,,,2186.6400000000003,0
3195,production,245,,,,956.7700000000002,0
3196,production,246,,,,1245.0200000000002,0
3197,production,247,,,,1202.7699999999995,0
3198,production,248,,,,382.76,0
3199,production,249,,,,2840.4200000000014,0
3200,production,250,,,,646.9499999999999,0
3201,production,251,,,,287.51000000000005,0
3202,production,252,,,,675.6699999999997,0
3203,production,253,,,,1498.1400000000003,0
3204,production,254,,,,964.4599999999999,0
3205,production,255,,,,307.81999999999994,0
3206,production,256,,,,505.8100000000002,0
3207,production,257,,,,1592.1699999999996,0
3208,production,258,,,,1832.2700000000002,0
3209,production,259,,,,3528.840000000002,0
3210,production,260,,,,1621.089999999999,0
3211,production,261,,,,1342.2799999999995,0
3212,production,262,,,,1457.3499999999997,0
3213,production,263,,,,969.5599999999994,0
3214,production,264,,,,345.93999999999954,0
3215,production,265,,,,128.4500000000001,0
3216,production,266,,,,137.50000000000009,0
3217,production,267,,,,3368.1600000000053,0
3218,production,268,,,,2036.5499999999993,0
3219,production,269,,,,1437.5399999999995,0
3220,production,270,,,,1068.6499999999992,0
3221,production,271,,,,475.6099999999997,0
3222,production,272,,,,610.6799999999997,0
3223,production,273,,,,1541.9399999999991,0
3224,production,274,,,,199.4499999999999,0
3225,production,275,,,,1389.009999999998,0
3226,production,276,,,,554.3299999999994,0
3227,production,277,,,,1518.019999999999,0
3228,production,278,,,,1179.3599999999992,0
3229,production,279,,,,1400.819999999999,0
3230,production,280,,,,685.5199999999994,0
3231,production,281,,,,363.37999999999994,0
3232,production,282,,,,201.51999999999984,0
3233,production,283,,,,2195.150000000002,0
3234,production,284,,,,476.85999999999984,0
3235,production,285,,,,700.6299999999993,0
3236,production,286,,,,307.41999999999996,0
3237,production,287,,,,4086.630000000002,0
3238,production,288,,,,7140.630000000003,0
3239,production,289,,,,1157.8199999999997,0
3240,production,290,,,,920.2299999999994,0
3241,production,291,,,,839.2999999999992,0
3242,production,292,,,,742.4499999999997,0
3243,production,293,,,,648.3999999999993,0
3244,production,294,,,,712.2199999999996,0
3245,production,295,,,,866.9299999999997,0
3246,production,296,,,,1303.1199999999992,0
3247,production,297,,,,950.7499999999995,0
3248,production,298,,,,518.7199999999995,0
3249,production,299,,,,977.6299999999995,0
3250,production,300,,,,414.8899999999997,0
3251,production,301,,,,538.2999999999998,0
3252,production,302,,,,247.72000000000014,0
3253,production,303,,,,1697.02,0
3254,production,304,,,,668.8899999999995,0
3255,production,305,,,,1447.0599999999993,0
3256,production,306,,,,214.32999999999996,0
3257,production,307,,,,344.37999999999977,0
3258,production,308,,,,337.4999999999999,0
3259,production,309,,,,1030.3299999999997,0
3260,production,310,,,,102.74,0
3261,production,311,,,,106.59,0
3262,production,312,,,,539.8399999999999,0
3263,production,313,,,,225.9300000000001,0
3264,production,314,,,,517.5699999999998,0
3265,production,315,,,,86.41000000000003,0
3266,production,316,,,,853.3600000000001,0
3267,production,317,,,,185.84,0
3268,production,318,,,,1279.7799999999997,0
3269,production,319,,,,1043.3799999999994,0
3270,production,320,,,,3307.7100000000046,0
3271,production,321,,,,395.32999999999987,0
3272,production,322,,,,618.0599999999998,0
3273,production,323,,,,151.94,0
3274,production,324,,,,218.48000000000002,0
3275,production,325,,,,105.34000000000003,0
3276,production,326,,,,124.25000000000003,0
3277,production,327,,,,62.269999999999996,0
3278,production,328,,,,685.6899999999999,0
3279,production,329,,,,713.1299999999999,0
3280,production,330,,,,344.60999999999984,0
3281,production,331,,,,1859.6799999999998,0
3282,production,332,,,,981.6399999999995,0
3283,production,333,,,,82.96000000000002,0
3284,production,334,,,,180.72999999999996,0
3285,production,335,,,,641.3499999999996,0
3286,production,336,,,,60.35999999999999,0
3287,production,337,,,,73.73000000000005,0
3288,production,338,,,,367.3199999999998,0
3289,production,339,,,,109.25,0
3290,production,340,,,,613.4500000000004,0
3291,production,341,,,,90.9,0
3292,production,342,,,,295.51000000000005,0
3293,production,343,,,,138.54000000000002,0
3294,production,344,,,,147.26999999999998,0
3295,production,345,,,,572.98,0
3296,production,346,,,,4093.01,0
3297,production,347,,,,357.64000000000004,0
3298,production,348,,,,417.04999999999995,0
3299,production,349,,,,157.96999999999997,0
3300,production,350,,,,233.73999999999995,0
3301,production,351,,,,3872.2200000000003,0
3302,production,352,,,,693.3100000000001,0
3303,production,353,,,,312.7699999999999,0
3304,production,354,,,,258.1799999999999,0
3305,production,355,,,,270.6700000000001,0
3306,production,356,,,,22604.660000000014,0
3307,production,357,,,,16451.990000000005,0
3308,production,358,,,,4856.1,0
3309,production,359,,,,6264.36,0
3310,production,360,,,,5367.009999999999,0
3311,production,361,,,,976.83,0
3312,production,362,,,,3204.6200000000003,0
3313,production,363,,,,577.52,0
3314,production,364,,,,535.5800000000002,0
3315,production,365,,,,1178.18,0
3316,production,366,,,,191.46,0
3317,production,367,,,,4767.060000000006,0
3318,production,368,,,,1889.3,0
3319,production,369,,,,345.33,0
3320,production,370,,,,662.3800000000001,0
3321,production,371,,,,623.7299999999998,0
3322,production,372,,,,677.1900000000003,0
3323,production,373,,,,1388.4599999999998,0
3324,production,374,,,,1630.1900000000003,0
3325,production,375,,,,1063.2800000000002,0
3326,production,376,,,,13357.890000000003,0
3327,production,377,,,,1689.0,0
3328,production,378,,,,189.0,0
3329,production,379,,,,1280.0,0
3330,production,380,,,,484.0,0
3331,production,381,,,,1903.0,0
3332,production,382,,,,1555.0,0
3333,production,383,,,,724.0,0
3334,production,385,,,,157.0,0
3335,production,386,,,,22.0,0
3336,production,387,,,,5917.0,0
3337,attraction,,1,,,3802.3300000000127,0
3338,attraction,,2,,,5390.560000000017,0
3339,attraction,,3,,,8777.130000000026,0
3340,attraction,,4,,,8646.340000000038,0
3341,attraction,,5,,,17700.22999999996,0
3342,attraction,,6,,,7259.81000000001,0
3343,attraction,,7,,,9193.879999999997,0
3344,attraction,,8,,,8009.490000000013,0
3345,attraction,,9,,,6970.920000000012,0
3346,attraction,,10,,,12062.670000000011,0
3347,attraction,,11,,,9114.260000000007,0
3348,attraction,,12,,,6782.1100000000115,0
3349,attraction,,13,,,11071.910000000034,0
3350,attraction,,14,,,13966.570000000025,0
3351,attraction,,15,,,10191.280000000022,0
3352,attraction,,16,,,23594.749999999964,0
3353,attraction,,17,,,23579.879999999965,0
3354,attraction,,18,,,18760.839999999956,0
3355,attraction,,19,,,5164.510000000016,0
3356,attraction,,20,,,7593.390000000011,0
3357,attraction,,21,,,5105.600000000019,0
3358,attraction,,22,,,4959.010000000015,0
3359,attraction,,23,,,16856.950000000015,0
3360,attraction,,24,,,7189.160000000018,0
3361,attraction,,25,,,7078.750000000007,0
3362,attraction,,26,,,14389.960000000014,0
3363,attraction,,27,,,6767.620000000015,0
3364,attraction,,28,,,11281.020000000024,0
3365,attraction,,29,,,15674.24000000003,0
3366,attraction,,30,,,4736.51000000001,0
3367,attraction,,31,,,4883.620000000008,0
3368,attraction,,32,,,5517.800000000011,0
3369,attraction,,33,,,3588.1800000000057,0
3370,attraction,,34,,,5328.060000000009,0
3371,attraction,,35,,,4407.360000000008,0
3372,attraction,,36,,,6585.850000000009,0
3373,attraction,,37,,,7446.3800000000065,0
3374,attraction,,38,,,2501.5000000000023,0
3375,attraction,,39,,,5089.14000000001,0
3376,attraction,,40,,,1095.519999999999,0
3377,attraction,,41,,,12351.21000000002,0
3378,attraction,,42,,,1407.6299999999987,0
3379,attraction,,43,,,6916.320000000016,0
3380,attraction,,44,,,7754.280000000013,0
3381,attraction,,45,,,5734.9100000000135,0
3382,attraction,,46,,,7182.480000000009,0
3383,attraction,,47,,,5314.60000000001,0
3384,attraction,,48,,,7345.130000000005,0
3385,attraction,,49,,,3912.9500000000107,0
3386,attraction,,50,,,5640.370000000015,0
3387,attraction,,51,,,978.6799999999989,0
3388,attraction,,52,,,2736.8800000000097,0
3389,attraction,,53,,,4011.280000000013,0
3390,attraction,,54,,,686.9099999999997,0
3391,attraction,,55,,,1278.6499999999992,0
3392,attraction,,56,,,2471.220000000003,0
3393,attraction,,57,,,1513.4799999999977,0
3394,attraction,,58,,,10567.820000000009,0
3395,attraction,,59,,,4226.580000000009,0
3396,attraction,,60,,,3896.5900000000024,0
3397,attraction,,61,,,3789.2200000000053,0
3398,attraction,,62,,,3813.4400000000096,0
3399,attraction,,63,,,6202.4300000000085,0
3400,attraction,,64,,,17369.959999999974,0
3401,attraction,,65,,,3501.170000000003,0
3402,attraction,,66,,,4811.010000000013,0
3403,attraction,,67,,,5132.630000000012,0
3404,attraction,,68,,,6677.230000000009,0
3405,attraction,,69,,,10329.5,0
3406,attraction,,70,,,4238.350000000016,0
3407,attraction,,71,,,5264.240000000009,0
3408,attraction,,72,,,10142.270000000017,0
3409,attraction,,73,,,12888.21000000001,0
3410,attraction,,74,,,3911.9400000000114,0
3411,attraction,,75,,,1838.2699999999975,0
3412,attraction,,76,,,9230.69000000002,0
3413,attraction,,77,,,11742.85000000001,0
3414,attraction,,78,,,10097.980000000007,0
3415,attraction,,79,,,4237.260000000014,0
3416,attraction,,80,,,11443.130000000016,0
3417,attraction,,81,,,11134.100000000017,0
3418,attraction,,82,,,7066.970000000003,0
3419,attraction,,83,,,4374.930000000007,0
3420,attraction,,84,,,6007.370000000011,0
3421,attraction,,85,,,12952.72000000002,0
3422,attraction,,86,,,5846.470000000009,0
3423,attraction,,87,,,6288.000000000003,0
3424,attraction,,88,,,4745.350000000014,0
3425,attraction,,89,,,2194.999999999998,0
3426,attraction,,90,,,2260.990000000011,0
3427,attraction,,91,,,9013.580000000024,0
3428,attraction,,92,,,1288.3799999999983,0
3429,attraction,,93,,,4793.160000000018,0
3430,attraction,,94,,,360.2699999999995,0
3431,attraction,,95,,,2657.010000000009,0
3432,attraction,,96,,,476.56999999999914,0
3433,attraction,,97,,,7867.260000000018,0
3434,attraction,,98,,,7858.06000000001,0
3435,attraction,,99,,,4859.71000000001,0
3436,attraction,,100,,,4330.190000000007,0
3437,attraction,,101,,,2903.330000000008,0
3438,attraction,,102,,,3001.650000000006,0
3439,attraction,,103,,,1787.2699999999986,0
3440,attraction,,104,,,2449.300000000001,0
3441,attraction,,105,,,912.5699999999989,0
3442,attraction,,106,,,3543.180000000004,0
3443,attraction,,107,,,2788.5500000000084,0
3444,attraction,,108,,,3523.3600000000047,0
3445,attraction,,109,,,3069.4100000000035,0
3446,attraction,,110,,,4703.640000000008,0
3447,attraction,,111,,,5642.810000000004,0
3448,attraction,,112,,,3811.3000000000065,0
3449,attraction,,113,,,5447.79,0
3450,attraction,,114,,,1580.4299999999992,0
3451,attraction,,115,,,4624.2400000000025,0
3452,attraction,,116,,,2293.3100000000018,0
3453,attraction,,117,,,544.1999999999996,0
3454,attraction,,118,,,4402.300000000005,0
3455,attraction,,119,,,1118.1099999999997,0
3456,attraction,,120,,,1575.139999999998,0
3457,attraction,,121,,,3440.5200000000063,0
3458,attraction,,122,,,1966.739999999998,0
3459,attraction,,123,,,5239.260000000002,0
3460,attraction,,124,,,1075.729999999999,0
3461,attraction,,125,,,1065.2499999999984,0
3462,attraction,,127,,,1262.3199999999974,0
3463,attraction,,128,,,1661.9599999999978,0
3464,attraction,,129,,,4081.430000000005,0
3465,attraction,,130,,,1981.2899999999986,0
3466,attraction,,131,,,3951.5700000000033,0
3467,attraction,,132,,,4320.910000000004,0
3468,attraction,,133,,,9136.390000000018,0
3469,attraction,,134,,,5351.310000000008,0
3470,attraction,,135,,,7587.909999999998,0
3471,attraction,,136,,,8954.500000000018,0
3472,attraction,,137,,,1981.4099999999994,0
3473,attraction,,138,,,1373.4099999999978,0
3474,attraction,,139,,,1295.3399999999979,0
3475,attraction,,140,,,1479.2399999999996,0
3476,attraction,,141,,,4575.150000000012,0
3477,attraction,,142,,,6965.800000000007,0
3478,attraction,,143,,,3815.130000000009,0
3479,attraction,,144,,,1913.3199999999988,0
3480,attraction,,145,,,6773.3800000000065,0
3481,attraction,,146,,,5672.680000000011,0
3482,attraction,,147,,,14943.770000000019,0
3483,attraction,,148,,,13135.860000000008,0
3484,attraction,,149,,,5701.890000000009,0
3485,attraction,,150,,,1349.539999999998,0
3486,attraction,,151,,,1832.5199999999963,0
3487,attraction,,152,,,2913.1300000000106,0
3488,attraction,,153,,,5812.090000000011,0
3489,attraction,,154,,,8045.26000000001,0
3490,attraction,,155,,,2564.3700000000013,0
3491,attraction,,156,,,2662.5000000000005,0
3492,attraction,,157,,,6653.230000000015,0
3493,attraction,,158,,,5460.620000000014,0
3494,attraction,,159,,,5400.140000000015,0
3495,attraction,,160,,,3306.280000000009,0
3496,attraction,,161,,,2257.6400000000026,0
3497,attraction,,164,,,1633.2800000000004,0
3498,attraction,,166,,,3842.2500000000027,0
3499,attraction,,167,,,1263.269999999999,0
3500,attraction,,170,,,6399.910000000003,0
3501,attraction,,171,,,804.4399999999986,0
3502,attraction,,172,,,3272.590000000002,0
3503,attraction,,178,,,3710.810000000003,0
3504,attraction,,179,,,2068.949999999997,0
3505,attraction,,182,,,2690.870000000008,0
3506,attraction,,184,,,1349.8399999999983,0
3507,attraction,,188,,,3641.4100000000076,0
3508,attraction,,189,,,3917.8000000000084,0
3509,attraction,,190,,,4318.210000000009,0
3510,attraction,,191,,,5726.790000000006,0
3511,attraction,,194,,,1329.9800000000002,0
3512,attraction,,199,,,2170.2099999999996,0
3513,attraction,,203,,,1283.5599999999993,0
3514,attraction,,204,,,1289.3999999999994,0
3515,attraction,,205,,,2491.6700000000005,0
3516,attraction,,207,,,2540.360000000002,0
3517,attraction,,208,,,774.4699999999999,0
3518,attraction,,209,,,3838.1299999999997,0
3519,attraction,,210,,,8023.890000000001,0
3520,attraction,,211,,,1888.3899999999999,0
3521,attraction,,212,,,454.93999999999994,0
3522,attraction,,214,,,861.64,0
3523,attraction,,216,,,2915.4699999999993,0
3524,attraction,,217,,,1506.7199999999993,0
3525,attraction,,218,,,2059.07,0
3526,attraction,,219,,,4450.010000000005,0
3527,attraction,,220,,,3520.4900000000002,0
3528,attraction,,221,,,2532.5700000000015,0
3529,attraction,,222,,,2916.6500000000005,0
3530,attraction,,223,,,759.89,0
3531,attraction,,224,,,1332.7600000000002,0
3532,attraction,,225,,,1127.9299999999996,0
3533,attraction,,226,,,1751.9700000000003,0
3534,attraction,,227,,,1316.7099999999991,0
3535,attraction,,228,,,2084.539999999999,0
3536,attraction,,229,,,2950.450000000003,0
3537,attraction,,230,,,2497.26,0
3538,attraction,,231,,,2904.6200000000035,0
3539,attraction,,232,,,3944.7000000000035,0
3540,attraction,,233,,,4939.380000000003,0
3541,attraction,,249,,,3193.3300000000004,0
3542,attraction,,256,,,371.78,0
3543,attraction,,258,,,1697.9000000000003,0
3544,attraction,,259,,,3294.7600000000016,0
3545,attraction,,260,,,1001.0800000000002,0
3546,attraction,,262,,,801.8300000000002,0
3547,attraction,,267,,,2009.4599999999973,0
3548,attraction,,268,,,969.8099999999995,0
3549,attraction,,269,,,1269.1699999999985,0
3550,attraction,,270,,,739.2699999999996,0
3551,attraction,,275,,,1117.1499999999987,0
3552,attraction,,279,,,627.4799999999994,0
3553,attraction,,287,,,3659.679999999999,0
3554,attraction,,288,,,6843.24,0
3555,attraction,,295,,,695.6199999999994,0
3556,attraction,,303,,,1573.6999999999996,0
3557,attraction,,356,,,25965.410000000014,0
3558,attraction,,357,,,14441.099999999995,0
3559,attraction,,358,,,3877.8399999999992,0
3560,attraction,,359,,,4771.35,0
3561,attraction,,360,,,6354.189999999998,0
3562,attraction,,362,,,2664.96,0
3563,attraction,,376,,,11179.720000000003,0
3564,attraction,,378,,,148.0,0
3565,attraction,,380,,,371.0,0
3566,attraction,,387,,,5548.0,0
3567,attraction,,126,,,209.56999999999988,0
3568,attraction,,173,,,433.9499999999996,0
3569,attraction,,176,,,499.70999999999935,0
3570,attraction,,183,,,992.1699999999995,0
3571,attraction,,185,,,859.1599999999994,0
3572,attraction,,198,,,1767.0299999999993,0
3573,attraction,,200,,,1858.2100000000003,0
3574,attraction,,201,,,760.9800000000005,0
3575,attraction,,206,,,372.54999999999984,0
3576,attraction,,244,,,2159.2200000000007,0
3577,attraction,,273,,,1309.8599999999997,0
3578,attraction,,277,,,1186.0199999999986,0
3579,attraction,,290,,,1547.5699999999988,0
3580,attraction,,320,,,2893.1900000000014,0
3581,attraction,,237,,,1040.0899999999997,0
3582,attraction,,247,,,1179.38,0
3583,attraction,,253,,,1382.6700000000003,0
3584,attraction,,263,,,377.77999999999963,0
3585,attraction,,271,,,356.4499999999999,0
3586,attraction,,272,,,612.73,0
3587,attraction,,276,,,324.2099999999998,0
3588,attraction,,278,,,1048.04,0
3589,attraction,,280,,,267.02999999999975,0
3590,attraction,,283,,,1684.6,0
3591,attraction,,291,,,471.68999999999966,0
3592,attraction,,296,,,833.1699999999994,0
3593,attraction,,297,,,677.1999999999995,0
3594,attraction,,298,,,488.7199999999998,0
3595,attraction,,304,,,346.55000000000007,0
3596,attraction,,305,,,806.4699999999998,0
3597,attraction,,309,,,893.5999999999995,0
3598,attraction,,346,,,3958.75,0
3599,attraction,,375,,,647.12,0
3600,attraction,,377,,,1545.0,0
3601,attraction,,381,,,1569.0,0
3602,attraction,,382,,,1728.0,0
3603,attraction,,383,,,653.0,0
3604,attraction,,213,,,77.61000000000003,0
3605,attraction,,236,,,379.26,0
3606,attraction,,239,,,570.6400000000001,0
3607,attraction,,257,,,1259.4799999999998,0
3608,attraction,,261,,,876.2599999999998,0
3609,attraction,,292,,,502.03999999999996,0
3610,attraction,,379,,,1413.0,0
3611,attraction,,187,,,691.4799999999994,0
3612,attraction,,192,,,633.61,0
3613,attraction,,234,,,762.0600000000002,0
3614,attraction,,264,,,255.7,0
3615,attraction,,265,,,133.81,0
3616,attraction,,266,,,118.75999999999995,0
3617,attraction,,281,,,169.66000000000005,0
3618,attraction,,284,,,353.3099999999999,0
3619,attraction,,285,,,860.7399999999998,0
3620,attraction,,289,,,1167.9399999999985,0
3621,attraction,,293,,,395.07,0
3622,attraction,,294,,,530.9799999999997,0
3623,attraction,,308,,,128.38,0
3624,attraction,,312,,,364.27999999999986,0
3625,attraction,,314,,,348.7800000000001,0
3626,attraction,,339,,,51.54000000000002,0
3627,attraction,,345,,,247.23,0
3628,attraction,,351,,,5496.32,0
3629,attraction,,355,,,142.62,0
3630,attraction,,361,,,460.12000000000006,0
3631,attraction,,367,,,3672.0199999999995,0
3632,attraction,,368,,,2511.3900000000003,0
3633,attraction,,162,,,505.3399999999995,0
3634,attraction,,163,,,267.1,0
3635,attraction,,202,,,1031.0299999999997,0
3636,attraction,,245,,,738.6799999999998,0
3637,attraction,,299,,,874.7699999999998,0
3638,attraction,,196,,,635.81,0
3639,attraction,,242,,,276.93000000000006,0
3640,attraction,,165,,,249.79,0
3641,attraction,,169,,,229.52999999999994,0
3642,attraction,,175,,,558.7099999999992,0
3643,attraction,,177,,,223.86999999999992,0
3644,attraction,,181,,,571.3099999999993,0
3645,attraction,,195,,,445.44999999999993,0
3646,attraction,,197,,,524.5099999999999,0
3647,attraction,,215,,,98.66000000000003,0
3648,attraction,,250,,,918.2599999999999,0
3649,attraction,,252,,,525.0200000000002,0
3650,attraction,,254,,,569.59,0
3651,attraction,,318,,,959.1599999999996,0
3652,attraction,,319,,,668.4699999999996,0
3653,attraction,,282,,,74.65000000000006,0
3654,attraction,,385,,,104.0,0
3655,attraction,,186,,,360.37000000000006,0
3656,attraction,,274,,,66.23,0
3657,attraction,,286,,,207.22,0
3658,attraction,,301,,,289.21000000000004,0
3659,attraction,,322,,,471.9099999999999,0
3660,attraction,,328,,,939.8099999999997,0
3661,attraction,,329,,,547.5999999999998,0
3662,attraction,,331,,,1459.09,0
3663,attraction,,251,,,154.14999999999998,0
3664,attraction,,316,,,592.1499999999997,0
3665,attraction,,343,,,79.22000000000001,0
3666,attraction,,342,,,149.42000000000002,0
3667,attraction,,241,,,716.2900000000001,0
3668,attraction,,353,,,134.47,0
3669,attraction,,243,,,354.46999999999997,0
3670,attraction,,300,,,229.27000000000012,0
3671,attraction,,307,,,152.02,0
3672,attraction,,302,,,106.15000000000008,0
3673,attraction,,349,,,77.03,0
3674,attraction,,306,,,91.03000000000002,0
3675,attraction,,313,,,123.6,0
3676,attraction,,340,,,299.71999999999997,0
3677,attraction,,350,,,92.98000000000002,0
3678,attraction,,363,,,217.42,0
3679,attraction,,365,,,882.3699999999999,0
3680,attraction,,323,,,55.61999999999997,0
3681,attraction,,326,,,50.97000000000001,0
3682,attraction,,330,,,753.26,0
3683,attraction,,332,,,674.4099999999997,0
3684,attraction,,335,,,518.0499999999997,0
3685,attraction,,352,,,440.74000000000007,0
3686,attraction,,364,,,240.41000000000003,0
3687,attraction,,246,,,543.0099999999999,0
3688,attraction,,311,,,42.54999999999999,0
3689,attraction,,315,,,34.11,0
3690,attraction,,317,,,66.86999999999999,0
3691,attraction,,341,,,31.41,0
3692,attraction,,347,,,171.01,0
3693,attraction,,348,,,180.64999999999998,0
3694,attraction,,366,,,78.02999999999999,0
3695,attraction,,310,,,33.14000000000001,0
3696,attraction,,168,,,170.4400000000001,0
3697,attraction,,174,,,210.5000000000001,0
3698,attraction,,180,,,206.82000000000008,0
3699,attraction,,238,,,157.79,0
3700,attraction,,240,,,195.04000000000008,0
3701,attraction,,248,,,179.40999999999997,0
3702,attraction,,255,,,174.08,0
3703,attraction,,372,,,268.83,0
3704,attraction,,373,,,714.38,0
3705,attraction,,374,,,663.46,0
3706,attraction,,193,,,73.78999999999998,0
3707,attraction,,338,,,177.88000000000008,0
3708,attraction,,337,,,39.269999999999996,0
3709,attraction,,321,,,223.29999999999995,0
3710,attraction,,336,,,29.500000000000004,0
3711,attraction,,344,,,54.849999999999994,0
3712,attraction,,324,,,98.45000000000002,0
3713,attraction,,325,,,47.99,0
3714,attraction,,354,,,105.77000000000004,0
3715,attraction,,327,,,29.419999999999995,0
3716,attraction,,334,,,78.06999999999998,0
3717,attraction,,333,,,33.51,0
3718,attraction,,235,,,116.73,0
3719,attraction,,369,,,163.14,0
3720,attraction,,370,,,279.27,0
3721,attraction,,371,,,269.45,0
3722,attraction,,386,,,25.0,0
